srg,trg,w
170,10833,1
170,11189,1
170,13823,1
170,14580,1
170,14652,1
170,14712,1
170,14767,1
170,14831,1
170,14835,1
170,15729,1
178,1028,1
178,1942,1
178,2234,1
178,2305,1
178,2366,1
178,2491,1
178,2652,1
178,2695,1
178,5743,1
178,5816,1
178,5820,1
178,5849,1
178,5892,1
178,5929,1
178,6326,1
178,6406,1
178,6508,1
178,6538,1
178,6562,1
178,7423,1
178,9964,1
178,10344,1
178,10659,1
178,11632,1
183,2190,1
184,1849,1
184,6490,1
187,808,1
187,891,1
187,13081,1
187,13128,1
187,13172,1
187,13704,1
188,379,1
188,408,1
188,419,1
188,455,1
188,560,1
188,650,1
188,732,1
188,1305,1
188,1498,1
188,1777,1
188,1816,1
188,1848,1
188,1854,1
188,1879,1
188,1925,1
188,1983,1
188,1992,1
188,2008,1
188,2120,1
188,2126,1
188,2219,1
188,2221,1
188,2279,1
188,2304,2
188,2364,1
188,2423,1
188,2487,1
188,2622,1
188,2791,1
188,3620,1
188,4946,1
188,5841,1
188,5845,1
188,5918,1
188,6046,2
188,6267,1
188,6358,1
188,6400,1
188,6671,1
188,6730,1
188,6752,1
188,7462,1
188,7463,1
188,8944,1
188,8991,1
188,9302,1
188,10732,1
188,12430,1
188,13843,1
188,13865,1
188,13932,1
188,15833,1
190,329,1
190,419,1
190,446,1
190,468,1
190,491,1
190,509,1
190,550,1
190,564,1
190,623,1
190,636,1
190,645,1
190,688,1
190,691,1
190,696,1
190,732,2
190,753,1
190,817,1
190,834,1
190,835,1
190,923,1
190,1004,1
190,1318,1
190,1349,1
190,1383,1
190,1431,1
190,1446,1
190,1498,1
190,1519,1
190,1728,1
190,1729,1
190,1741,1
190,1753,1
190,1764,1
190,1766,2
190,1799,1
190,1818,1
190,1822,1
190,1824,1
190,1834,1
190,1835,1
190,1848,1
190,1868,1
190,1885,1
190,1912,1
190,1925,1
190,1960,1
190,1961,1
190,1966,1
190,1981,1
190,1992,2
190,2011,1
190,2018,1
190,2022,1
190,2067,1
190,2092,2
190,2140,1
190,2146,1
190,2155,1
190,2158,1
190,2162,1
190,2169,1
190,2185,1
190,2201,1
190,2202,1
190,2212,1
190,2266,1
190,2267,1
190,2278,1
190,2279,1
190,2304,1
190,2313,1
190,2373,1
190,2377,1
190,2393,1
190,2415,1
190,2425,1
190,2433,1
190,2441,1
190,2444,1
190,2481,1
190,2537,2
190,2548,1
190,2568,1
190,2591,1
190,2622,1
190,2623,1
190,2625,1
190,2640,1
190,2643,1
190,2649,1
190,2658,1
190,2667,2
190,2691,1
190,3034,1
190,3069,1
190,3144,1
190,3153,1
190,3162,1
190,3202,1
190,3256,1
190,3261,1
190,3267,1
190,3279,2
190,3286,1
190,3299,1
190,3351,1
190,3421,1
190,3486,1
190,3532,1
190,3589,1
190,3605,1
190,3614,3
190,3618,1
190,4844,1
190,5825,2
190,5841,1
190,5845,1
190,5996,1
190,6028,2
190,6063,1
190,6259,1
190,6267,1
190,6290,1
190,6328,1
190,6330,1
190,6341,1
190,6342,1
190,6358,1
190,6398,1
190,6409,1
190,6565,1
190,6568,1
190,6570,1
190,6604,1
190,6658,1
190,6710,1
190,6752,1
190,6967,1
190,7077,1
190,7519,1
190,7628,1
190,7734,1
190,7824,1
190,7955,1
190,8210,1
190,8329,1
190,8482,1
190,8497,1
190,8559,1
190,8574,1
190,8827,1
190,8976,1
190,9011,1
190,9334,1
190,10271,1
190,10441,1
190,10509,1
190,10551,1
190,10552,1
190,10597,1
190,10632,1
190,10788,1
190,10836,1
190,11165,1
190,11602,1
190,11995,1
190,12461,1
190,12597,1
190,12744,1
190,12768,1
190,12952,1
190,13106,1
190,13128,1
190,13298,1
190,13843,2
190,13865,1
190,14693,1
192,850,1
192,854,1
192,1152,1
192,1198,1
192,1275,2
192,1495,1
192,9093,1
192,10172,1
192,10195,1
192,10689,1
192,12936,1
192,12952,1
192,12993,1
192,12994,1
192,13011,1
192,13015,1
192,13096,1
192,13176,1
192,13186,1
192,13249,1
192,13322,1
192,13323,1
192,13352,1
192,13353,1
192,13377,1
192,13689,1
192,13718,1
192,13739,1
192,13821,1
192,13832,1
192,13862,1
192,14478,1
192,14737,1
192,14970,1
193,1744,1
193,10673,1
196,920,1
196,1407,1
196,1721,1
196,1753,1
196,1850,1
196,1898,1
196,1933,1
196,1955,1
196,2151,1
196,2164,1
196,2285,1
196,2322,1
196,2328,1
196,2401,1
196,2476,1
196,2555,1
196,2617,1
196,2625,1
196,3599,1
196,3614,1
196,3972,1
196,3978,1
196,4081,1
196,4153,1
196,4881,1
196,5334,1
196,7459,1
196,8589,1
196,9604,1
196,10550,1
196,11220,1
196,12667,1
196,12961,1
196,13358,1
196,13675,1
196,13883,1
196,13927,1
196,14460,1
196,14688,1
196,14704,1
196,14791,1
196,15371,1
201,732,1
201,770,1
201,1909,1
201,2011,1
201,2015,1
201,2115,1
201,2646,1
201,2792,1
201,3055,1
201,3484,1
201,5918,1
201,6040,1
201,6213,1
201,6400,1
201,10137,1
201,10681,1
201,11623,1
202,2008,1
205,870,1
205,1073,1
205,1304,1
205,1559,1
205,1677,1
205,1762,1
205,2108,1
205,3267,1
205,3620,1
205,4003,1
205,4051,1
205,8556,1
205,10024,1
205,10160,1
205,10262,1
205,10497,1
205,10554,1
205,10575,1
205,10576,1
205,10625,1
205,10736,1
205,10795,1
205,11093,1
205,11877,1
205,12911,2
205,12975,1
205,12980,1
205,13005,1
205,13042,1
205,13156,2
205,13280,1
205,13311,1
205,13358,1
205,13637,1
205,13684,1
205,13701,1
205,13733,1
205,13740,1
205,13770,1
205,13878,1
205,13911,1
207,2133,1
207,6810,1
209,789,1
209,1944,1
210,13815,1
213,5455,1
213,9749,1
213,12939,1
217,374,1
217,732,1
217,1318,1
217,1598,1
217,1783,1
217,1813,1
217,1847,2
217,1893,1
217,1933,1
217,1960,1
217,2037,1
217,2186,1
217,2257,1
217,2266,1
217,2320,1
217,2421,1
217,2526,1
217,2530,1
217,2534,1
217,2642,1
217,2664,1
217,2999,1
217,3286,1
217,3293,1
217,3359,1
217,3443,1
217,3926,1
217,4062,1
217,4156,1
217,6400,1
217,6528,1
217,7108,1
217,7130,1
217,7390,1
217,8525,1
217,8621,1
217,8807,1
217,10073,1
217,10612,1
217,10907,1
217,11621,1
217,11893,1
217,12049,1
217,12199,1
217,12252,1
217,12372,1
217,12396,1
217,12427,1
217,12435,1
217,12452,1
217,12487,1
217,12716,1
217,12723,1
217,12784,1
217,12857,1
217,12873,1
217,12878,1
217,12886,1
217,12930,1
217,13694,1
217,14560,1
217,14713,1
220,13328,1
222,514,1
222,1302,1
222,1427,1
222,1588,1
222,1850,1
222,1928,1
222,1972,1
222,2011,1
222,2013,1
222,2018,1
222,2279,1
222,2404,1
222,2566,1
222,2591,1
222,2646,1
222,2666,1
222,3484,1
222,3654,1
222,3753,1
222,4797,1
222,5246,1
222,5482,1
222,5556,1
222,5680,1
222,5774,1
222,5918,1
222,6040,1
222,6482,1
222,10137,1
222,10681,1
222,11623,1
223,634,1
223,1431,1
223,2488,1
223,6366,1
223,9145,1
225,529,1
225,5221,1
225,6273,1
225,6837,1
225,7433,1
225,8031,1
226,365,1
226,366,1
226,486,1
226,496,1
226,582,1
226,661,1
226,697,1
226,770,1
226,791,1
226,877,1
226,998,1
226,1007,1
226,1137,1
226,1282,1
226,1304,1
226,1349,2
226,1376,1
226,1423,1
226,1457,1
226,1751,1
226,1766,1
226,1791,1
226,1886,1
226,1898,1
226,1946,1
226,1972,1
226,2006,1
226,2155,1
226,2202,2
226,2276,1
226,2330,1
226,2430,1
226,2447,1
226,2464,2
226,2487,1
226,2574,1
226,2615,1
226,2704,1
226,2885,1
226,3073,1
226,3187,1
226,3196,1
226,3208,1
226,3250,1
226,3261,1
226,3300,1
226,3477,1
226,3529,1
226,3944,1
226,4156,1
226,5190,2
226,5384,1
226,5504,1
226,5685,1
226,5825,1
226,5894,1
226,5977,2
226,6342,1
226,6394,1
226,6458,1
226,6618,1
226,6772,1
226,6795,1
226,6873,1
226,7986,1
226,8159,1
226,8172,1
226,8339,1
226,8512,1
226,8535,1
226,8554,1
226,8568,1
226,8592,1
226,8603,1
226,8608,1
226,8635,1
226,8671,1
226,8680,1
226,8853,1
226,8871,1
226,8879,1
226,8888,1
226,8919,1
226,9109,1
226,9150,1
226,9241,1
226,9454,1
226,9604,1
226,9615,1
226,10244,1
226,10276,1
226,10313,1
226,10427,1
226,10441,1
226,10454,1
226,10482,1
226,10564,1
226,10792,1
226,10818,1
226,10844,1
226,10873,2
226,10981,1
226,10993,1
226,11176,1
226,11189,1
226,11278,1
226,11602,1
226,12569,1
226,12980,1
226,13423,1
226,13652,1
226,13686,1
226,13935,1
226,14289,1
226,14383,1
226,14386,1
226,14457,1
226,14652,2
226,14695,1
226,14731,1
226,14753,1
226,14799,1
226,15030,1
226,15075,1
227,374,1
227,490,1
227,491,1
227,497,1
227,800,1
227,880,1
227,1415,1
227,1705,1
227,1752,1
227,1783,1
227,1812,1
227,1818,1
227,1838,1
227,1896,1
227,1972,1
227,2039,1
227,2070,1
227,2192,1
227,2193,1
227,2199,1
227,2310,1
227,2505,1
227,2573,1
227,2667,1
227,3134,1
227,3202,1
227,3279,1
227,3295,1
227,3315,1
227,3755,1
227,4053,1
227,5129,1
227,6028,1
227,6419,1
227,6420,1
227,6457,1
227,6924,1
227,7473,1
227,8423,1
227,8430,1
227,8545,1
227,8575,1
227,8589,2
227,8688,1
227,8697,1
227,9016,1
227,9040,1
227,9120,1
227,9123,1
227,9134,1
227,9143,1
227,9148,1
227,9149,1
227,9156,1
227,9159,2
227,9254,1
227,9313,1
227,9319,1
227,9334,1
227,9967,1
227,10014,1
227,10358,1
227,10460,1
227,10468,1
227,10597,1
227,10637,1
227,10817,1
227,11177,1
227,11243,1
227,11591,1
227,12667,1
227,13685,1
227,13955,1
227,14021,1
227,14098,1
227,14360,1
227,14417,1
227,14452,1
227,14638,1
227,14660,1
227,14776,1
227,15347,1
227,15549,1
228,1340,1
228,1925,1
228,2018,1
228,2209,1
228,12647,1
228,14180,1
229,12911,1
229,13770,1
232,4008,1
233,1611,1
233,1828,1
233,2396,1
233,4765,1
233,10183,1
233,10857,1
233,13330,1
233,13659,1
233,13689,1
233,13843,1
234,498,1
234,683,1
234,1292,1
234,1366,1
234,1367,1
234,1474,1
234,1688,1
234,1766,1
234,1776,1
234,1799,1
234,1818,1
234,1848,1
234,1856,1
234,1868,1
234,1896,1
234,1979,1
234,1988,1
234,2082,1
234,2165,1
234,2169,1
234,2207,1
234,2265,1
234,2266,1
234,2289,1
234,2377,1
234,2445,1
234,2456,1
234,2530,1
234,2537,1
234,2584,1
234,2624,1
234,2774,1
234,3210,1
234,3267,1
234,3351,1
234,3387,1
234,6267,1
234,6290,1
234,6447,1
234,6514,1
234,6547,1
234,7390,1
234,10053,1
234,10076,1
234,10081,1
234,10197,1
234,10439,1
234,10443,1
234,10450,1
234,10782,1
234,10810,1
234,10834,1
234,10905,1
234,13664,1
234,14150,1
234,14355,1
234,14360,1
234,14711,1
234,14766,1
234,14815,1
234,15765,1
236,13003,1
237,1931,1
237,3902,1
237,6976,1
240,1847,1
240,6809,1
240,12125,1
241,684,1
241,1417,1
241,1740,1
241,1791,1
241,1990,1
241,1991,1
241,2016,1
241,2111,1
241,2115,1
241,2310,1
241,2323,1
241,3134,1
241,3379,1
241,5251,1
241,6822,1
244,499,1
244,1397,1
244,1952,1
245,1304,1
245,12980,1
245,13719,1
245,13732,1
245,13781,1
246,460,1
246,1387,1
246,2353,1
246,2436,1
246,2580,1
246,4029,1
246,7279,1
246,7390,1
246,13945,1
246,14021,1
246,14646,1
246,14700,1
247,496,1
247,503,1
247,536,1
247,585,1
247,619,1
247,670,1
247,672,1
247,692,1
247,722,1
247,738,1
247,763,1
247,772,2
247,792,1
247,815,1
247,861,2
247,1005,1
247,1137,4
247,1282,2
247,1349,1
247,1380,1
247,1407,1
247,1530,1
247,1567,1
247,1625,1
247,1627,1
247,1740,1
247,1751,1
247,1793,1
247,1853,3
247,1886,1
247,1930,1
247,1935,1
247,1972,1
247,2001,1
247,2005,1
247,2011,1
247,2036,1
247,2176,1
247,2202,2
247,2222,1
247,2243,1
247,2276,1
247,2310,1
247,2353,1
247,2402,1
247,2412,1
247,2419,1
247,2421,1
247,2423,1
247,2464,1
247,2574,3
247,2594,1
247,2603,1
247,2656,1
247,2663,1
247,2774,1
247,2979,1
247,3069,1
247,3100,1
247,3157,1
247,3202,1
247,3208,1
247,3215,1
247,3237,1
247,3277,1
247,3335,1
247,3393,1
247,3424,1
247,3477,1
247,3484,1
247,3620,1
247,3629,1
247,3684,1
247,3689,1
247,3963,1
247,4013,1
247,4060,1
247,4155,1
247,5116,1
247,5269,1
247,5379,1
247,5430,1
247,5507,1
247,5792,1
247,5825,1
247,5865,2
247,5891,1
247,5894,2
247,5937,1
247,5973,1
247,6078,1
247,6093,1
247,6133,1
247,6152,1
247,6179,1
247,6281,1
247,6282,1
247,6394,1
247,6403,1
247,6455,1
247,6458,1
247,6480,1
247,6488,1
247,6648,1
247,6700,1
247,6741,1
247,6752,1
247,6763,1
247,6775,1
247,6789,1
247,6804,1
247,6813,1
247,6835,1
247,6974,1
247,7074,1
247,7081,1
247,7121,1
247,7122,1
247,7160,1
247,7225,1
247,7274,1
247,7309,1
247,7345,1
247,7364,1
247,7839,1
247,7861,2
247,7874,1
247,7927,1
247,8001,1
247,8080,1
247,8484,2
247,8615,1
247,8637,1
247,8638,1
247,8690,1
247,8725,1
247,8732,1
247,8759,1
247,8841,1
247,8874,1
247,8970,1
247,9318,1
247,9388,1
247,9612,1
247,9745,1
247,9942,1
247,9996,1
247,10036,1
247,10049,1
247,10052,1
247,10080,1
247,10102,1
247,10152,1
247,10174,1
247,10279,1
247,10418,1
247,10432,1
247,10441,2
247,10507,1
247,10557,1
247,10572,1
247,10590,1
247,10635,1
247,10646,1
247,10661,1
247,10696,1
247,10735,1
247,10782,1
247,10784,1
247,10802,1
247,10812,1
247,10833,1
247,10840,1
247,10878,1
247,10897,1
247,10898,1
247,10904,1
247,11183,1
247,11189,2
247,11198,1
247,11256,1
247,11324,1
247,11340,1
247,11491,1
247,11612,1
247,12159,1
247,12434,1
247,12464,1
247,12621,1
247,13054,1
247,13076,1
247,13159,1
247,13206,1
247,13355,1
247,13876,1
247,13938,1
247,14289,1
247,14381,1
247,14462,1
247,14469,1
247,14492,1
247,14693,1
247,14758,1
247,14760,1
247,15107,1
248,861,1
248,1960,1
248,2178,1
248,2496,1
248,2586,1
248,2896,1
248,5589,1
248,5825,1
248,6302,1
248,7079,1
248,7429,1
248,7916,1
248,8342,1
248,8810,1
248,10611,1
248,10653,1
248,10891,1
248,11576,1
248,12661,1
248,13252,1
248,14753,1
248,14760,1
248,15414,1
251,750,1
251,850,1
251,4003,1
251,4133,1
251,13671,1
254,10605,1
257,4697,1
259,1617,1
262,1818,1
262,3134,1
262,8589,1
262,10637,1
262,10817,1
262,13685,1
264,854,2
264,1152,1
264,1179,1
264,1495,1
264,1971,1
264,2184,1
264,2438,1
264,3672,1
264,3751,1
264,3931,1
264,3977,1
264,4004,1
264,5045,1
264,5391,1
264,5508,1
264,5753,1
264,12994,1
264,13003,1
264,13015,1
264,13022,1
264,13096,1
264,13176,1
264,13323,1
264,13679,1
264,13689,1
264,13692,2
264,13813,1
264,13832,1
266,488,1
266,615,1
266,1387,1
266,1857,1
266,2226,1
266,6866,1
266,8743,1
266,8870,1
266,11179,1
267,498,1
267,1985,1
267,2390,1
267,3279,1
268,13080,1
268,13316,1
270,12458,1
271,3912,1
271,5021,1
271,5144,1
271,5735,1
271,6773,1
271,6911,1
271,7872,1
271,8528,1
271,9387,1
271,9731,1
271,10677,1
271,11995,1
271,12369,1
271,12775,1
271,13356,1
271,14760,1
272,683,1
272,732,1
272,1332,1
272,1367,1
272,1474,1
272,1839,1
272,1868,1
272,1896,1
272,1972,1
272,1992,1
272,2192,1
272,2198,1
272,2304,1
272,2313,1
272,2395,1
272,2456,1
272,2468,2
272,2568,1
272,2622,1
272,2667,1
272,2793,1
272,3351,1
272,5977,1
272,6267,1
272,6438,1
272,6462,1
272,7098,1
272,7364,1
272,7467,1
272,7939,1
272,10594,1
272,10609,1
272,10810,1
272,12418,1
272,12464,1
272,13011,1
272,13659,1
272,13711,1
272,13770,1
272,14686,1
273,3693,1
273,14234,1
275,8587,1
275,8646,1
275,10353,1
275,10459,1
275,10844,1
275,10893,1
275,12950,1
275,12969,1
275,13090,1
275,13128,1
275,13253,1
275,13254,1
275,13361,1
275,13706,2
275,13735,1
276,1467,1
277,819,1
277,1017,1
277,1305,1
277,1423,2
277,1766,3
277,1803,2
277,1824,1
277,1888,1
277,1931,1
277,2282,1
277,2364,1
277,2445,1
277,2501,1
277,2568,1
277,2604,1
277,2628,1
277,2738,1
277,3267,1
277,3269,1
277,3629,1
277,5387,1
277,6088,1
277,6795,1
277,6873,1
277,7395,1
277,9921,1
277,10529,1
277,10886,1
277,12130,1
277,12158,2
277,12219,1
277,12412,1
277,12721,1
277,13518,1
278,8661,1
278,12904,1
278,13740,1
278,13832,1
279,662,2
279,854,1
279,1275,1
279,1971,1
279,2438,1
279,12971,1
279,13034,2
279,13056,1
279,13106,1
279,13133,1
279,13657,1
279,13692,1
279,13727,1
280,1609,1
280,3643,1
280,3746,1
280,5475,1
280,12921,1
280,13070,1
280,13111,1
280,13654,1
280,13656,1
280,13682,1
280,13758,1
280,13834,1
281,739,1
281,873,1
281,1531,1
281,1747,1
281,1783,1
281,1786,1
281,1793,1
281,1961,1
281,1970,1
281,2078,1
281,2089,2
281,2467,1
281,2479,1
281,2572,1
281,2623,1
281,4542,1
281,6555,1
281,14402,1
286,461,1
286,636,1
286,782,1
286,818,1
286,834,1
286,1498,1
286,1853,1
286,1949,1
286,2202,1
286,2401,1
286,2518,1
286,2624,1
286,5452,1
286,5786,1
286,7309,1
286,9615,1
286,10031,1
286,10189,1
286,10280,1
286,10426,2
286,10454,1
286,10566,1
286,10568,1
286,10582,1
286,10615,1
286,10855,1
286,11638,1
286,14035,1
286,14381,1
286,14415,1
286,14453,1
286,14693,1
286,14745,1
286,14798,1
288,578,1
288,607,1
288,1836,1
288,1855,1
288,1868,1
288,2451,1
288,2468,1
288,3162,1
288,3176,1
288,3202,1
288,3237,1
288,5251,1
288,5680,1
288,6658,1
288,7175,1
288,7183,1
288,7847,1
288,8915,1
288,8930,1
288,8986,1
288,10053,1
288,10250,1
288,10441,1
288,10898,1
288,12990,1
288,15232,1
289,2301,1
289,2407,1
289,6986,1
289,7344,1
289,9074,1
289,9756,1
291,683,1
291,1367,1
291,1474,1
291,2456,1
291,3952,1
291,4698,1
291,4711,1
291,10724,1
291,10810,1
291,13560,1
291,13700,1
291,13719,1
292,3702,1
293,614,1
293,778,1
293,1970,1
293,2136,1
293,2378,1
293,3239,1
293,3616,1
293,4258,1
293,4609,1
293,13013,1
293,14858,1
294,692,1
294,861,1
294,1137,1
294,1538,1
294,1853,1
294,1886,1
294,2001,1
294,2015,1
294,2122,1
294,2176,1
294,2574,1
294,2774,1
294,2950,1
294,3237,1
294,3424,1
294,3562,1
294,5823,1
294,5865,1
294,5937,1
294,5973,1
294,6078,1
294,6130,1
294,6179,1
294,6281,1
294,6403,1
294,6415,1
294,6417,1
294,6458,1
294,6763,1
294,6775,1
294,6788,1
294,6804,1
294,6813,1
294,6835,1
294,7031,1
294,7309,1
294,7345,1
294,7364,1
294,7654,1
294,7661,1
294,7861,1
294,7881,1
294,7927,1
294,8001,1
294,8679,1
294,8732,1
294,8970,1
294,8976,1
294,9020,1
294,9035,1
294,9165,1
294,9303,1
294,9318,1
294,10049,1
294,10080,1
294,10102,1
294,10174,1
294,10635,1
294,10639,1
294,10661,1
294,10878,1
294,11324,1
295,473,1
295,489,1
295,1095,1
295,1252,1
295,1513,1
295,1745,1
295,1828,1
295,2670,1
295,4068,1
295,4148,1
295,12923,1
295,12930,1
295,12937,1
295,13005,2
295,13082,1
295,13124,1
295,13262,1
295,13316,2
295,13325,1
295,13637,1
295,13833,2
295,13853,1
295,13865,1
295,13878,1
296,446,1
296,623,1
296,671,1
296,766,2
296,1498,1
296,1659,1
296,1721,1
296,1801,1
296,1868,1
296,1941,1
296,1976,1
296,1981,1
296,1987,1
296,1992,2
296,2003,1
296,2005,1
296,2015,1
296,2096,1
296,2137,1
296,2198,1
296,2236,1
296,2291,1
296,2366,1
296,2377,1
296,2446,1
296,2468,1
296,2487,1
296,2568,2
296,2618,1
296,2634,1
296,2637,1
296,2643,1
296,2655,1
296,2667,1
296,2738,1
296,2774,1
296,3237,1
296,3250,1
296,3256,1
296,3279,1
296,3286,1
296,6038,1
296,6183,1
296,6203,1
296,6873,1
296,6951,1
296,7212,1
296,7252,1
296,9025,1
296,9333,1
296,10157,1
296,13282,1
296,13746,1
296,14513,1
297,4037,1
297,7270,1
297,10631,1
297,10632,1
297,13832,1
298,655,1
298,782,1
298,1519,1
298,1625,1
298,1633,1
298,1716,1
298,1828,1
298,1896,1
298,1906,1
298,1911,1
298,1995,1
298,2014,1
298,2098,1
298,2188,1
298,2238,1
298,2243,1
298,2453,1
298,2653,1
298,2983,1
298,3176,1
298,3202,1
298,3267,1
298,3528,1
298,3532,1
298,3666,1
298,3939,1
298,3943,1
298,4005,1
298,4123,1
298,5221,1
298,5321,1
298,5326,1
298,5443,1
298,6231,1
298,6248,1
298,6319,1
298,6364,1
298,6552,1
298,7429,1
298,7545,1
298,8723,1
298,9170,1
298,9369,1
298,9391,1
298,10482,1
298,10527,1
298,10830,1
298,10884,1
298,11365,1
298,13062,1
298,13127,1
298,13825,1
300,920,1
300,1109,1
300,1653,1
300,2006,1
300,2230,1
300,2310,1
300,3237,1
300,3706,1
300,6571,1
300,7462,1
300,10584,1
300,10609,1
300,10730,1
300,10820,1
300,12717,1
300,12983,1
300,13003,1
300,13106,1
300,13650,1
300,13655,1
300,13743,1
300,13815,2
305,2403,1
305,2405,1
305,3941,1
305,4711,1
305,4935,1
305,5108,1
305,5284,1
305,5315,1
305,5338,1
305,5646,1
305,5946,1
305,6614,1
305,6615,1
306,698,1
306,1409,1
306,2395,1
306,3237,1
306,3286,1
306,3293,1
306,3356,1
306,8969,1
306,9116,1
306,9306,1
306,10009,1
306,13060,1
306,13234,1
310,1960,1
310,2011,1
310,2140,1
310,6327,1
310,6472,1
310,11157,1
310,11355,1
310,12456,1
310,12495,1
310,13766,1
312,610,1
312,1004,1
312,1459,1
312,1925,1
312,2279,1
312,2346,1
312,2568,1
312,2961,1
312,4087,1
312,7230,1
312,8606,1
312,9165,1
312,13022,1
312,13050,1
312,13076,1
312,13092,1
312,13160,1
312,13233,1
312,13284,1
312,13644,1
312,13720,1
312,13760,1
312,13776,1
312,13806,1
312,13824,1
312,13841,1
312,13843,1
312,13844,1
312,13849,1
312,13873,1
312,13973,1
315,692,1
315,834,1
315,1298,1
315,1309,1
315,1318,1
315,1418,1
315,1688,1
315,1777,1
315,2048,1
315,2162,1
315,2190,1
315,2209,1
315,2374,1
315,2378,1
315,2427,1
315,2444,1
315,2537,1
315,2564,1
315,2592,1
315,2607,1
315,2622,1
315,2726,1
315,3239,1
315,3256,1
315,3279,1
315,3293,2
315,3300,1
315,3636,1
315,3820,1
315,3900,1
315,4639,1
315,4670,1
315,5251,1
315,5653,1
315,5927,1
315,6066,1
315,6139,1
315,6364,1
315,6795,1
315,6877,1
315,7043,1
315,7310,1
315,8436,1
315,8952,1
315,8991,1
315,9018,1
315,9031,1
315,9131,1
315,9134,1
315,9159,1
315,9163,1
315,12125,1
315,12453,1
315,12782,1
315,12808,1
315,13244,1
315,13352,1
315,13600,1
315,14540,1
315,14591,1
315,14693,2
315,14878,1
317,13186,1
319,2641,1
319,3723,1
319,6498,1
319,13106,1
325,2108,1
325,2498,1
326,586,1
326,606,1
326,683,2
326,732,1
326,802,1
326,873,1
326,983,1
326,1000,1
326,1240,1
326,1529,1
326,1664,1
326,1747,1
326,1759,1
326,1793,1
326,1807,1
326,1834,1
326,1868,1
326,1887,1
326,1971,1
326,1989,1
326,2023,1
326,2091,1
326,2104,1
326,2189,1
326,2238,1
326,2310,1
326,2401,1
326,2431,1
326,2435,1
326,2438,1
326,2445,1
326,2468,1
326,2526,1
326,2568,1
326,2584,1
326,2623,1
326,2661,1
326,2774,1
326,2861,1
326,3202,1
326,3286,1
326,3305,1
326,3356,1
326,3516,1
326,3529,1
326,3713,1
326,5811,1
326,5861,1
326,5944,1
326,6003,1
326,6017,1
326,6025,1
326,6273,1
326,6297,1
326,6319,1
326,6773,1
326,6797,1
326,7021,1
326,7049,1
326,7075,1
326,7271,1
326,7299,1
326,7310,1
326,7484,1
326,7646,1
326,7686,1
326,7737,1
326,8961,1
326,8967,1
326,9025,1
326,9031,1
326,9150,1
326,9225,1
326,10491,1
326,10509,1
326,10963,1
326,13891,1
326,14004,1
326,15664,1
326,15859,1
329,490,1
329,491,1
329,621,1
329,645,1
329,722,1
329,732,1
329,738,1
329,782,1
329,792,1
329,815,1
329,1004,1
329,1318,1
329,1383,1
329,1446,1
329,1457,1
329,1474,1
329,1625,1
329,1633,1
329,1678,1
329,1740,1
329,1764,1
329,1798,1
329,1799,1
329,1807,1
329,1832,1
329,1881,1
329,1900,1
329,1930,1
329,1961,1
329,1966,1
329,1995,1
329,1998,1
329,2011,1
329,2023,1
329,2092,1
329,2118,1
329,2120,1
329,2146,1
329,2155,1
329,2162,1
329,2180,1
329,2238,1
329,2243,2
329,2264,1
329,2266,1
329,2291,1
329,2300,1
329,2310,1
329,2353,1
329,2402,1
329,2412,1
329,2419,1
329,2421,1
329,2444,1
329,2453,1
329,2478,1
329,2525,1
329,2537,1
329,2561,2
329,2581,1
329,2592,2
329,2603,1
329,2614,1
329,2622,2
329,2654,2
329,2655,1
329,2656,1
329,2663,1
329,2819,1
329,2925,1
329,2952,1
329,3034,1
329,3069,1
329,3073,1
329,3100,1
329,3176,1
329,3202,3
329,3210,1
329,3215,1
329,3216,1
329,3256,1
329,3279,1
329,3347,2
329,3532,1
329,3605,1
329,3689,1
329,3755,1
329,4060,1
329,4155,1
329,5379,1
329,5430,1
329,5507,1
329,5781,1
329,5941,1
329,6028,1
329,6231,1
329,6328,1
329,6394,1
329,6599,1
329,6839,1
329,6913,1
329,6974,1
329,7839,1
329,8484,1
329,8545,1
329,8938,1
329,8943,1
329,9000,1
329,9034,1
329,9039,1
329,9042,1
329,9121,1
329,9131,1
329,9138,1
329,9145,1
329,9152,1
329,9162,1
329,9203,1
329,9254,1
329,9310,1
329,9313,1
329,9315,1
329,9319,1
329,9330,1
329,9333,1
329,9376,1
329,9404,1
329,10531,1
329,10551,1
329,10597,1
329,10762,1
329,10788,1
329,10881,1
329,11165,1
329,11540,1
329,11889,1
329,12621,1
329,13935,1
329,13955,1
329,14108,1
329,14352,1
329,14628,1
329,14693,1
329,14773,1
329,14796,1
330,506,1
330,556,1
330,578,1
330,688,1
330,963,1
330,1009,1
330,1619,1
330,1715,1
330,1762,1
330,1838,1
330,2433,1
330,2487,1
330,2649,1
330,2667,1
330,2710,1
330,2720,1
330,2758,1
330,2770,1
330,2775,1
330,2786,1
330,2827,1
330,2843,1
330,2849,1
330,2890,1
330,2915,1
330,3093,1
330,3104,1
330,3116,1
330,3151,1
330,3207,1
330,3209,1
330,3211,1
330,3236,1
330,3241,1
330,3242,1
330,3244,1
330,3247,1
330,3258,1
330,3259,1
330,3282,1
330,3283,1
330,3285,1
330,3340,1
330,3342,1
330,3345,1
330,3346,1
330,3511,1
330,3513,1
330,3596,1
330,3607,1
330,3608,1
330,3610,1
330,3842,1
330,4053,1
330,4616,1
330,5842,1
