src trg nij
14694 15274 133
14795 15274 125
14817 15274 180
14887 15274 256
14931 15274 307
15000 15274 178
15002 15274 344
15039 15274 270
15050 15274 250
15103 15274 238
15112 15274 78
15156 15274 227
15181 15274 147
13900 15279 283
14311 15279 192
14939 15279 322
15029 15279 185
15115 15279 163
15186 15279 172
15197 15279 192
15272 15279 204
5358 15294 80
6389 15294 95
11523 15294 96
11567 15294 79
11866 15294 102
13906 15294 129
14364 15294 277
14829 15294 63
14836 15294 176
15008 15294 101
15072 15294 96
14717 15335 140
14880 15335 51
15022 15335 54
15135 15335 55
15192 15335 56
15229 15335 58
15284 15335 52
15313 15335 253
356 15355 161
609 15355 208
2831 15355 263
7316 15355 120
8784 15355 133
11657 15355 263
12564 15355 147
13185 15355 129
13356 15355 93
14200 15355 98
14221 15355 192
14225 15355 270
14294 15355 188
14304 15355 178
14803 15355 123
14817 15355 107
14856 15355 69
14953 15355 714
15065 15355 200
15333 15355 1666
9734 15370 75
11659 15370 70
15118 15370 70
1336 15373 212
1851 15373 129
4239 15373 227
8060 15373 188
8086 15373 217
8775 15373 156
9321 15373 196
9600 15373 217
11431 15373 303
11815 15373 238
13854 15373 49
13949 15373 225
13957 15373 114
14179 15373 158
14274 15373 131
14278 15373 227
14299 15373 149
14342 15373 208
14792 15373 59
14859 15373 74
14924 15373 86
14939 15373 238
14977 15373 256
14998 15373 270
15033 15373 232
15088 15373 243
15109 15373 131
15210 15373 322
15214 15373 196
4218 15375 60
6065 15375 99
14069 15375 348
15135 15375 95
15326 15375 103
1613 15377 131
3932 15377 117
5924 15377 100
6515 15377 121
6927 15377 147
7592 15377 65
7934 15377 217
11157 15377 68
12634 15377 58
14047 15377 235
14117 15377 86
14146 15377 135
14172 15377 158
14237 15377 186
14307 15377 117
14342 15377 163
14374 15377 40
14943 15377 238
15142 15377 163
15219 15377 232
9005 15381 168
9298 15381 81
10400 15381 76
14003 15381 150
14283 15381 67
14506 15381 87
14593 15381 90
14607 15381 72
15045 15381 86
15049 15381 303
15102 15381 80
15216 15381 156
15221 15381 91
15353 15381 90
8051 15382 263
9458 15382 322
9474 15382 454
10274 15382 175
11720 15382 333
13392 15382 149
13629 15382 200
14241 15382 217
14294 15382 294
14694 15382 138
14828 15382 213
14900 15382 270
14960 15382 454
14987 15382 312
4838 15387 178
5060 15387 126
5984 15387 178
9413 15387 243
11174 15387 71
11784 15387 149
11891 15387 222
12172 15387 175
12329 15387 192
12387 15387 222
13334 15387 90
13387 15387 232
13537 15387 285
13790 15387 105
13800 15387 68
14023 15387 78
14186 15387 298
14299 15387 138
14550 15387 135
14673 15387 111
14718 15387 101
14842 15387 88
15148 15387 294
15156 15387 188
15352 15387 294
2821 15389 200
2978 15389 75
3032 15389 156
3081 15389 235
3362 15389 204
4864 15389 138
6610 15389 285
6755 15389 289
8266 15389 217
8708 15389 394
9452 15389 185
9651 15389 192
10138 15389 107
11384 15389 109
11675 15389 181
12609 15389 277
12621 15389 172
12643 15389 86
12906 15389 119
13985 15389 168
14074 15389 83
14119 15389 222
14145 15389 161
14147 15389 256
14361 15389 704
14731 15389 347
15027 15389 56
15109 15389 113
15187 15389 131
15379 15389 142
5145 15391 106
7856 15391 105
8065 15391 101
9425 15391 105
12579 15391 106
14344 15391 130
14754 15391 51
14977 15391 102
15365 15391 113
15377 15391 78
4655 15394 131
6344 15394 163
6462 15394 172
7609 15394 128
8280 15394 232
9590 15394 227
9593 15394 232
9751 15394 238
12586 15394 227
12615 15394 256
12628 15394 243
13963 15394 178
14184 15394 113
14231 15394 192
14783 15394 129
14868 15394 58
14872 15394 113
14925 15394 256
15012 15394 243
15158 15394 119
15219 15394 270
15245 15394 263
15377 15394 133
15388 15394 178
5641 15395 128
8155 15395 175
8198 15395 185
9052 15395 140
9719 15395 185
9750 15395 208
11478 15395 196
11853 15395 153
11885 15395 185
11890 15395 196
13179 15395 112
13420 15395 147
13897 15395 253
13967 15395 294
14001 15395 145
14331 15395 289
14787 15395 146
14859 15395 132
14912 15395 200
14942 15395 196
15041 15395 175
15103 15395 483
15252 15395 185
15379 15395 131
10224 15396 222
10871 15396 121
10876 15396 147
11486 15396 217
11516 15396 151
12580 15396 333
13147 15396 68
13882 15396 246
13928 15396 265
13979 15396 166
14096 15396 200
14127 15396 232
14136 15396 192
14145 15396 222
14237 15396 111
14278 15396 256
14287 15396 178
14325 15396 175
14465 15396 220
14581 15396 78
14634 15396 64
14719 15396 111
14817 15396 181
14920 15396 79
14924 15396 90
15054 15396 119
15058 15396 384
15093 15396 303
15211 15396 384
15274 15396 444
1222 15400 188
3494 15400 222
6101 15400 263
8124 15400 192
8146 15400 103
8284 15400 238
8314 15400 175
9591 15400 232
9900 15400 212
12519 15400 322
12557 15400 270
14238 15400 175
14332 15400 204
14361 15400 144
14498 15400 86
14830 15400 153
14838 15400 217
14871 15400 136
14874 15400 270
14907 15400 222
14960 15400 285
14962 15400 263
14971 15400 270
15016 15400 250
15042 15400 243
15088 15400 212
15137 15400 222
15306 15400 250
15340 15400 285
15367 15400 188
15378 15400 232
15380 15400 181
15389 15400 136
15393 15400 212
3337 15404 416
3466 15404 344
4500 15404 357
4995 15404 416
5103 15404 357
5652 15404 144
9806 15404 384
10944 15404 434
11549 15404 322
12609 15404 363
12613 15404 322
13988 15404 116
14174 15404 217
14261 15404 250
14302 15404 263
14740 15404 108
14882 15404 200
14907 15404 294
14939 15404 555
14950 15404 416
14982 15404 384
14984 15404 800
15057 15404 370
15098 15404 208
15128 15404 400
15156 15404 232
15190 15404 178
15214 15404 217
15247 15404 192
15328 15404 434
5228 15405 82
13995 15405 62
14117 15405 207
14440 15405 221
14677 15405 307
14803 15405 153
14808 15405 206
14851 15405 203
14858 15405 173
14888 15405 76
14900 15405 147
14940 15405 80
15036 15405 79
15102 15405 69
15221 15405 78
15355 15405 161
15377 15405 62
15382 15405 142
8290 15407 85
9686 15407 86
11510 15407 78
11646 15407 76
11652 15407 82
11800 15407 81
12622 15407 82
12636 15407 189
13472 15407 81
13543 15407 86
14030 15407 62
14506 15407 79
14607 15407 66
14947 15407 206
15106 15407 82
15309 15407 84
11801 15415 70
14920 15415 138
15379 15415 137
15408 15415 79
14032 15421 176
14632 15421 475
14770 15421 225
14812 15421 224
15150 15421 16
15212 15421 249
9734 15425 71
11877 15425 69
15045 15425 67
15206 15425 71
830 15428 204
4753 15428 166
4953 15428 185
4961 15428 212
6277 15428 196
9341 15428 136
11716 15428 79
13316 15428 57
13958 15428 114
14191 15428 166
14205 15428 212
14225 15428 175
14236 15428 149
14311 15428 123
14718 15428 109
14838 15428 119
14906 15428 384
14907 15428 277
14939 15428 256
15029 15428 333
15046 15428 188
15088 15428 833
15112 15428 78
15160 15428 400
15200 15428 47
15309 15428 333
15400 15428 172
15407 15428 72
2755 15435 243
5870 15435 277
8170 15435 156
8248 15435 172
9780 15435 256
14127 15435 425
14135 15435 100
14185 15435 158
14226 15435 196
14229 15435 142
14233 15435 212
14741 15435 91
14824 15435 76
14871 15435 149
14924 15435 86
15015 15435 149
15028 15435 294
15097 15435 312
15213 15435 22
15391 15435 87
15424 15435 178
8908 15436 34
11064 15436 41
11848 15436 40
15168 15436 40
15233 15436 78
15372 15436 37
2072 15437 116
4889 15437 104
6125 15437 113
6368 15437 90
9384 15437 108
11594 15437 103
11772 15437 113
12607 15437 229
13908 15437 68
13959 15437 74
14211 15437 98
15148 15437 116
15242 15437 112
15312 15437 97
15313 15437 155
15358 15437 172
15394 15437 84
15399 15437 101
15433 15437 108
15434 15437 103
2071 15439 163
4788 15439 161
5724 15439 72
14077 15439 140
14205 15439 133
14321 15439 147
14387 15439 138
14614 15439 163
14639 15439 111
14661 15439 238
14676 15439 104
14694 15439 96
14783 15439 39
14838 15439 180
14965 15439 124
15046 15439 123
15054 15439 87
15139 15439 158
15247 15439 121
15410 15439 144
475 15441 67
956 15441 136
4999 15441 227
7184 15441 64
8089 15441 152
12576 15441 149
12832 15441 44
14105 15441 94
15014 15441 126
15024 15441 56
15209 15441 217
15425 15441 56
15436 15441 36
15438 15441 140
7358 15445 131
8077 15445 121
8351 15445 212
9065 15445 83
10332 15445 175
10741 15445 136
10763 15445 153
12177 15445 263
12613 15445 256
14174 15445 185
14185 15445 307
14307 15445 133
14342 15445 196
14361 15445 151
14803 15445 93
14813 15445 118
14914 15445 188
14974 15445 263
15015 15445 142
15065 15445 131
15156 15445 196
15214 15445 185
15336 15445 112
15355 15445 285
15377 15445 140
15403 15445 172
15404 15445 188
15440 15445 98
9534 15449 161
9905 15449 128
13918 15449 117
13976 15449 101
14210 15449 238
14284 15449 198
14478 15449 374
14875 15449 166
14886 15449 70
14970 15449 161
14980 15449 161
15037 15449 161
15039 15449 281
15043 15449 153
15078 15449 166
15082 15449 163
15127 15449 169
15160 15449 169
15217 15449 181
15364 15449 169
15367 15449 394
15379 15449 112
15428 15449 243
14082 15458 218
14432 15458 326
14775 15458 349
15006 15458 283
15023 15458 184
2131 15462 86
5867 15462 126
6017 15462 149
6767 15462 71
7080 15462 196
7551 15462 181
7825 15462 243
8346 15462 222
9662 15462 188
10069 15462 117
10606 15462 71
11137 15462 161
13960 15462 135
14135 15462 91
14146 15462 142
14217 15462 160
14287 15462 142
14288 15462 322
14300 15462 113
14363 15462 270
14449 15462 109
14738 15462 110
14824 15462 71
14924 15462 80
15156 15462 175
15158 15462 116
15213 15462 22
15373 15462 156
15407 15462 66
15437 15462 82
15454 15462 135
3632 15463 54
4132 15463 95
4145 15463 90
4149 15463 71
5767 15463 312
10707 15463 47
10713 15463 62
11404 15463 92
12043 15463 34
12256 15463 129
13805 15463 42
13842 15463 37
14200 15463 90
14261 15463 140
14296 15463 40
14328 15463 163
14738 15463 63
14762 15463 24
14864 15463 24
15055 15463 500
15090 15463 192
15176 15463 79
3405 15472 158
3491 15472 158
11630 15472 81
13887 15472 89
14342 15472 126
15012 15472 153
15365 15472 166
15394 15472 107
15409 15472 114
15426 15472 119
15439 15472 90
504 15475 147
3846 15475 256
4310 15475 123
4425 15475 163
4492 15475 82
4539 15475 153
4619 15475 303
4648 15475 434
10273 15475 90
13220 15475 156
14198 15475 227
14223 15475 192
11678 15492 58
14561 15492 88
14914 15492 384
14937 15492 88
15092 15492 124
15212 15492 116
15216 15492 218
15241 15492 88
15289 15492 175
15292 15492 89
15326 15492 88
15403 15492 144
15461 15492 70
15466 15492 79
7911 15493 149
11694 15493 161
11721 15493 125
11772 15493 166
11833 15493 138
12554 15493 109
14231 15493 135
14351 15493 166
14738 15493 99
14888 15493 151
14911 15493 135
14945 15493 166
15102 15493 125
15123 15493 166
15216 15493 119
15394 15493 109
15424 15493 117
15435 15493 119
15459 15493 140
6134 15497 128
9441 15497 192
12572 15497 156
13392 15497 104
13629 15497 126
14086 15497 186
14143 15497 133
14190 15497 144
14344 15497 260
14365 15497 128
14498 15497 232
14719 15497 172
14808 15497 89
14843 15497 236
14874 15497 188
14900 15497 151
14953 15497 344
14962 15497 377
14966 15497 192
14988 15497 195
15063 15497 126
15126 15497 192
15137 15497 163
15217 15497 98
15382 15497 289
15396 15497 138
15427 15497 116
7318 15499 55
9835 15499 54
13789 15499 54
14566 15499 57
14783 15499 163
14865 15499 94
14884 15499 56
15014 15499 144
15394 15499 147
15438 15499 150
15441 15499 94
15451 15499 53
15466 15499 53
1220 15500 158
3362 15500 178
3768 15500 192
4633 15500 156
4690 15500 175
7058 15500 204
7731 15500 172
7803 15500 185
12555 15500 212
13376 15500 104
13383 15500 200
13938 15500 128
14053 15500 133
14328 15500 105
15049 15500 125
15052 15500 192
15203 15500 175
15204 15500 204
15218 15500 133
15238 15500 166
15329 15500 103
15371 15500 99
15441 15500 113
15464 15500 150
15496 15500 113
4558 15503 149
4585 15503 120
4624 15503 259
4625 15503 128
4634 15503 131
4672 15503 198
6917 15503 138
8363 15503 133
8774 15503 111
11492 15503 147
12027 15503 92
12612 15503 147
12844 15503 86
13375 15503 156
14041 15503 144
14143 15503 113
14553 15503 111
14881 15503 273
15052 15503 147
15167 15503 121
15379 15503 107
15384 15503 169
15389 15503 198
15396 15503 117
15397 15503 155
15465 15503 105
6128 15507 312
7827 15507 400
8774 15507 196
9702 15507 400
12650 15507 116
13903 15507 175
14142 15507 175
14216 15507 192
14274 15507 138
14331 15507 208
14478 15507 168
14735 15507 136
14826 15507 136
14907 15507 285
14939 15507 263
14988 15507 110
15004 15507 370
15033 15507 256
15088 15507 270
15112 15507 240
15132 15507 384
15143 15507 303
15156 15507 227
15247 15507 188
15259 15507 400
15274 15507 212
15365 15507 400
15400 15507 175
15404 15507 217
15409 15507 392
15412 15507 338
15428 15507 208
15439 15507 131
15452 15507 363
15454 15507 163
15455 15507 212
15472 15507 121
15485 15507 263
5310 15508 66
9717 15508 90
11124 15508 91
11320 15508 86
11754 15508 92
12524 15508 92
14204 15508 158
15046 15508 74
15135 15508 86
15362 15508 94
15375 15508 306
15398 15508 83
15483 15508 78
11117 15516 76
11594 15516 76
13955 15516 289
14748 15516 325
15042 15516 80
15073 15516 84
15265 15516 83
15339 15516 83
15357 15516 81
15417 15516 77
15426 15516 140
15439 15516 118
15459 15516 75
15506 15516 111
7317 15518 263
8077 15518 147
8915 15518 102
13884 15518 111
14136 15518 217
14172 15518 256
14205 15518 256
14442 15518 80
14614 15518 400
14633 15518 48
14731 15518 46
14965 15518 160
15024 15518 66
15046 15518 222
15439 15518 144
3571 15522 67
14880 15522 60
15099 15522 63
15335 15522 127
15345 15522 68
15371 15522 101
15372 15522 57
15375 15522 126
15398 15522 62
15481 15522 185
3238 15523 129
3524 15523 151
6652 15523 81
7080 15523 133
8240 15523 104
9322 15523 116
9340 15523 128
9733 15523 119
11618 15523 49
12531 15523 68
13326 15523 83
13804 15523 66
13878 15523 38
14135 15523 151
14146 15523 106
14217 15523 134
14288 15523 114
14300 15523 89
14363 15523 204
14516 15523 60
14784 15523 40
14901 15523 156
15104 15523 60
15156 15523 123
15176 15523 57
15213 15523 20
15308 15523 161
15462 15523 208
15520 15523 109
7605 15531 22
14757 15531 88
15270 15531 22
15372 15531 21
3600 15532 29
7346 15532 25
9747 15532 30
14234 15532 102
14374 15532 56
14833 15532 59
14952 15532 30
15424 15532 56
15523 15532 25
1069 15535 204
1206 15535 123
1319 15535 181
2459 15535 256
2701 15535 285
3278 15535 161
3790 15535 149
4498 15535 270
5029 15535 250
5047 15535 294
5494 15535 135
5753 15535 217
9770 15535 238
11143 15535 344
11294 15535 88
11620 15535 270
12302 15535 222
12303 15535 243
12797 15535 64
13214 15535 172
13815 15535 57
13897 15535 166
14165 15535 158
14294 15535 273
14676 15535 144
15046 15535 377
15214 15535 204
15424 15535 185
15432 15535 208
15518 15535 238
6584 15537 106
9644 15537 108
9770 15537 105
11316 15537 99
12543 15537 125
14213 15537 212
14558 15537 109
14689 15537 122
14702 15537 137
14944 15537 446
14965 15537 384
15024 15537 190
15040 15537 100
15078 15537 125
15156 15537 204
15168 15537 111
15195 15537 91
15197 15537 121
15214 15537 300
15382 15537 101
15393 15537 108
15405 15537 204
15416 15537 87
15445 15537 91
15478 15537 117
15515 15537 105
15527 15537 94
122 15539 208
865 15539 227
2806 15539 204
4483 15539 227
4500 15539 222
5751 15539 121
7532 15539 232
9745 15539 106
10184 15539 156
12261 15539 212
12543 15539 243
12572 15539 377
13893 15539 151
14162 15539 144
14238 15539 158
14246 15539 163
14299 15539 126
14694 15539 109
15040 15539 163
15056 15539 232
15112 15539 140
15233 15539 161
15269 15539 250
15410 15539 178
15426 15539 153
15439 15539 108
15518 15539 178
13797 15542 40
14198 15542 153
14646 15542 189
14768 15542 95
15046 15542 155
15102 15542 52
15405 15542 176
15415 15542 71
15428 15542 105
15493 15542 90
15532 15542 40
3832 15543 113
11419 15543 116
11871 15543 107
13470 15543 119
14016 15543 68
14672 15543 116
14705 15543 47
14881 15543 111
14905 15543 109
14967 15543 121
14999 15543 116
15092 15543 77
15185 15543 123
15239 15543 123
15343 15543 107
15371 15543 75
15384 15543 149
15398 15543 107
15416 15543 87
15429 15543 163
15442 15543 297
15508 15543 109
15522 15543 90
3013 15546 163
6333 15546 212
6756 15546 181
8838 15546 128
9442 15546 217
9597 15546 212
10496 15546 112
11125 15546 370
11514 15546 200
11622 15546 294
11987 15546 212
12559 15546 303
12616 15546 370
13316 15546 57
13517 15546 98
13906 15546 113
14108 15546 99
14307 15546 140
14332 15546 238
14971 15546 298
15112 15546 76
15373 15546 185
15454 15546 317
15462 15546 158
68 15549 126
2806 15549 121
4547 15549 128
7682 15549 129
9686 15549 135
11580 15549 121
11895 15549 111
14239 15549 119
14607 15549 91
14619 15549 111
14966 15549 133
15325 15549 136
15386 15549 123
15389 15549 180
15495 15549 76
15511 15549 88
9108 15551 78
13267 15551 48
14273 15551 186
14393 15551 458
14720 15551 202
14977 15551 74
14998 15551 75
15195 15551 64
15343 15551 72
15373 15551 66
15427 15551 62
15513 15551 51
15532 15551 22
15304 15561 58
15370 15561 205
15464 15561 186
15466 15561 54
15496 15561 47
15501 15561 48
15530 15561 53
15550 15561 149
2063 15563 96
7667 15563 87
9646 15563 94
11630 15563 59
12521 15563 92
13469 15563 76
14572 15563 78
14988 15563 155
15013 15563 86
15042 15563 90
15195 15563 75
15290 15563 80
15459 15563 85
15472 15563 253
15527 15563 76
3491 15564 121
14209 15564 90
14300 15564 156
14306 15564 162
14762 15564 84
14825 15564 79
14916 15564 109
14995 15564 106
15115 15564 111
15143 15564 114
15186 15564 114
15197 15564 123
15396 15564 100
15401 15564 104
15456 15564 94
15462 15564 87
15515 15564 106
15523 15564 72
15532 15564 49
3205 15566 74
7396 15566 74
7802 15566 73
14201 15566 192
14721 15566 208
15019 15566 256
15142 15566 131
15194 15566 72
15201 15566 273
15208 15566 76
15229 15566 75
15313 15566 209
15335 15566 166
15413 15566 179
15450 15566 125
15480 15566 68
15534 15566 61
3048 15568 136
3588 15568 178
9302 15568 151
9476 15568 163
9854 15568 175
11768 15568 108
12543 15568 188
14185 15568 232
14567 15568 140
14614 15568 166
14687 15568 163
14843 15568 174
14871 15568 222
14882 15568 126
14888 15568 163
14984 15568 181
15097 15568 178
15112 15568 196
15284 15568 144
15387 15568 119
15391 15568 145
15393 15568 312
15406 15568 156
15424 15568 125
15435 15568 526
15454 15568 588
15459 15568 151
15468 15568 125
15471 15568 136
15475 15568 153
15493 15568 186
15506 15568 176
15518 15568 147
15537 15568 234
15559 15568 153
15560 15568 136
2648 15574 48
4191 15574 303
4695 15574 555
8193 15574 526
10496 15574 140
10588 15574 56
13829 15574 47
13935 15574 103
13945 15574 58
14101 15574 256
14276 15574 227
14363 15574 212
14481 15574 98
14488 15574 51
14500 15574 54
