"covidMeasure","latitude","longitude","name","province","selected","shared name"
"0","42.438473","11.210665","13753","GR","false","13753"
"0","43.31267","10.519822","10600","LI","false","10600"
"0","43.768932","11.254319","2092","FI","false","2092"
"0","43.051144","11.957135","5415","SI","false","5415"
"1","43.957726","10.167573","14693","LU","false","14693"
"0","43.3399","11.308942","5635","SI","false","5635"
"0","42.923042","10.751991","13686","GR","false","13686"
"0","43.32173","11.332246","3951","SI","false","3951"
"0","43.349327","11.504822","3905","SI","false","3905"
"0","42.92707","10.7838","1070","GR","false","1070"
"0","42.885292","10.784875","13116","GR","false","13116"
"0","43.266785","11.250048","3749","SI","false","3749"
"0","43.28776","11.62324","4763","SI","false","4763"
"0","43.302532","11.311123","3753","SI","false","3753"
"0","42.922768","10.527107","10612","LI","false","10612"
"0","42.92138","10.758711","13823","GR","false","13823"
"1","43.463985","11.882552","12641","AR","false","12641"
"0","42.764194","10.873866","12982","GR","false","12982"
"0","42.71753","10.980237","13151","GR","false","13151"
"0","42.76162","10.878603","13203","GR","false","13203"
"1","43.77133","11.264669","2435","FI","false","2435"
"0","43.777046","11.256376","2365","FI","false","2365"
"0","42.830425","11.585955","12957","GR","false","12957"
"0","42.87588","11.674843","5694","SI","false","5694"
"0","42.762608","10.881578","77","GR","false","77"
"0","42.77798","10.889425","13780","GR","false","13780"
"0","42.76372","10.881159","13691","GR","false","13691"
"0","42.8098","10.76042","109","GR","false","109"
"0","42.76324","10.882044","1167","GR","false","1167"
"0","42.88223","10.780483","12896","GR","false","12896"
"0","42.87886","11.677064","4809","SI","false","4809"
"0","42.761715","10.879649","1278","GR","false","1278"
"0","42.89874","11.626946","5649","SI","false","5649"
"0","43.038918","11.8194","5638","SI","false","5638"
"0","42.89131","11.626206","5318","SI","false","5318"
"0","42.84194","11.627802","12934","GR","false","12934"
"0","42.75425","11.103451","13022","GR","false","13022"
"0","43.02244312500002","11.549998","1582","GR","false","1582"
"1","43.315285","11.330485","4046","SI","false","4046"
"0","43.060486","11.489828","5502","SI","false","5502"
"0","42.43562","11.120772","13106","GR","false","13106"
"1","43.085857","10.541362","10576","LI","false","10576"
"0","43.092533","10.538165","10637","LI","false","10637"
"0","43.770973","11.257965","2537","FI","false","2537"
"0","43.725925","10.403629","8479","PI","false","8479"
"0","43.77607","11.254324","2604","FI","false","2604"
"0","42.76128","10.889896","13343","GR","false","13343"
"0","43.61602","11.189864","2338","FI","false","2338"
"1","42.921886","10.755324","13770","GR","false","13770"
"0","43.70344","10.369564","9915","PI","false","9915"
"0","43.717243","10.401197","11214","PI","false","11214"
"0","43.560917","10.313506","10811","LI","false","10811"
"0","43.67697189554928","10.54164","11168","PI","false","11168"
"0","43.76122","11.176954","6399","FI","false","6399"
"0","43.615124","11.190289","2091","FI","false","2091"
"0","43.651093","10.283643","8696","PI","false","8696"
"0","43.64994","10.28531","9497","PI","false","9497"
"0","43.67640312853171","10.547779","8628","PI","false","8628"
"0","43.510277","10.326775","10874","LI","false","10874"
"0","43.717545","10.399761","8899","PI","false","8899"
"0","43.31658","11.33024","3920","SI","false","3920"
"0","43.659443","10.279739","8040","PI","false","8040"
"0","43.74894","10.466589","8069","PI","false","8069"
"0","43.67678090244332","10.543081","9604","PI","false","9604"
"0","43.2894","10.530969","10368","LI","false","10368"
"0","43.768215","11.29725","6693","FI","false","6693"
"0","43.343056","11.921345","12447","AR","false","12447"
"0","42.913193","10.771692","13123","GR","false","13123"
"1","43.910545","10.224558","14691","LU","false","14691"
"0","43.27681","11.98576","12745","AR","false","12745"
"0","42.765087","10.396075","10463","LI","false","10463"
"0","42.766182","10.397759","10608","LI","false","10608"
"1","42.745758","10.376677","10643","LI","false","10643"
"0","42.765347","10.396955","10838","LI","false","10838"
"0","43.511406","11.161975","2462","FI","false","2462"
"0","42.762974","10.880933","12924","GR","false","12924"
"0","42.764416","10.881726","13142","GR","false","13142"
"0","43.78458","11.26443","1034","FI","false","1034"
"0","43.77159","11.240511","19","FI","false","19"
"0","42.748047","10.121322","10339","LI","false","10339"
"0","42.74833","10.124083","10504","LI","false","10504"
"0","42.73719","10.175134","10701","LI","false","10701"
"0","43.905228","11.003827","534","PT","false","534"
"0","43.904713","11.005546","641","PT","false","641"
"0","43.882076","10.80914","3000","PT","false","3000"
"0","43.9045","11.00368","3308","PT","false","3308"
"0","44.048138","10.140114","7189","MS","false","7189"
"0","43.88313","10.772582","657","PT","false","657"
"1","43.482395","11.148125","3629","SI","false","3629"
"0","43.728302","10.935808","6282","FI","false","6282"
"1","43.768486","11.25743","1931","FI","false","1931"
"1","43.768623","11.254861","2417","FI","false","2417"
"0","42.85079","10.893738","13834","GR","false","13834"
"0","43.549683","10.312236","10742","LI","false","10742"
"0","43.46878","11.287945","3721","SI","false","3721"
"0","43.318317","11.3312","5519","SI","false","5519"
"0","43.86495","10.243957","14986","LU","false","14986"
"0","43.86918","10.242061","14801","LU","false","14801"
"1","43.776638","11.254463","2285","FI","false","2285"
"0","43.953705","10.901311","2702","PT","false","2702"
"0","44.00487","10.92063","390","PT","false","390"
"0","42.767258","10.857245","13380","GR","false","13380"
"0","43.46182","11.88692","13490","AR","false","13490"
"0","42.759377","11.119177","13103","GR","false","13103"
"0","43.90833","10.75242","2901","PT","false","2901"
"0","43.516655","11.381156","3628","SI","false","3628"
"0","43.58193","11.317305","2277","FI","false","2277"
"0","43.86277","11.08283","9396","PO","false","9396"
"0","43.769066","11.246711","1834","FI","false","1834"
"0","43.49119","11.625635","12777","AR","false","12777"
"0","42.914303","10.770522","13295","GR","false","13295"
"0","42.964","11.900446","3715","SI","false","3715"
"0","42.92182","10.757619","13188","GR","false","13188"
"1","42.71787","11.087909","13843","GR","false","13843"
"0","43.215282","11.742965","4045","SI","false","4045"
"0","42.889572","10.790974","13105","GR","false","13105"
"0","43.05012","10.888036","13374","GR","false","13374"
"0","43.731953","10.372211","8703","PI","false","8703"
"0","43.976307","10.19939","13943","LU","false","13943"
"1","43.31873","11.332181","4152","SI","false","4152"
"0","43.316532","11.355303","4948","SI","false","4948"
"0","43.3042","11.32925","5315","SI","false","5315"
"1","43.318367","11.330241","3672","SI","false","3672"
"0","43.320217","11.330781","3993","SI","false","3993"
"0","43.3227","11.330747","5722","SI","false","5722"
"0","43.30676","11.31735","4739","SI","false","4739"
"0","43.31772","11.330721","4894","SI","false","4894"
"0","43.31011","11.317","5236","SI","false","5236"
"0","43.31786","11.330627","5349","SI","false","5349"
"0","42.755825","11.061183","13019","GR","false","13019"
"0","42.94379","11.085685","12958","GR","false","12958"
"0","42.714996","10.982663","13694","GR","false","13694"
"0","42.72549","10.97386","13283","GR","false","13283"
"0","42.706455","11.02354","12949","GR","false","12949"
"0","42.6959","11.00012","13258","GR","false","13258"
"0","42.805176","11.001123","13705","GR","false","13705"
"0","43.603546","10.293046","8769","PI","false","8769"
"0","42.718613","10.981727","1130","GR","false","1130"
"0","43.80816","11.187253","7314","FI","false","7314"
"0","42.77426","10.844732","1114","GR","false","1114"
"0","42.763695","10.881627","295","GR","false","295"
"1","42.763435","10.882036","489","GR","false","489"
"0","43.791084","11.225042","6570","FI","false","6570"
"1","43.55134","11.585563","12113","AR","false","12113"
"0","43.535725","11.559371","13560","AR","false","13560"
"0","42.844906","10.896322","13637","GR","false","13637"
"0","42.76409","10.882159","13677","GR","false","13677"
"0","42.922382","10.758826","12980","GR","false","12980"
"0","42.921528","10.759563","13734","GR","false","13734"
"0","42.921986","10.754704","41","GR","false","41"
"0","42.92673","10.746193","13021","GR","false","13021"
"1","43.882755","10.240403","14737","LU","false","14737"
"0","43.325787","11.326944","5416","SI","false","5416"
"0","43.84807","10.5082","15460","LU","false","15460"
"0","44.04041","10.02961","4455","MS","false","4455"
"0","43.84306","10.49925","14695","LU","false","14695"
"0","43.902187","10.219237","14386","LU","false","14386"
"0","43.9075","10.275556","14469","LU","false","14469"
"0","43.96854","10.220939","14220","LU","false","14220"
"1","43.71784","10.399467","11353","PI","false","11353"
"1","43.769783","11.252889","2119","FI","false","2119"
"0","43.77494","11.25278","10","FI","false","10"
"0","43.77473","11.252897","2138","FI","false","2138"
"0","43.581234","11.18819","1802","FI","false","1802"
"0","43.51413","11.14805","1821","FI","false","1821"
"0","43.6339","11.178928","1962","FI","false","1962"
"0","43.46932","11.042026","4036","SI","false","4036"
"0","43.791733","11.230666","6795","FI","false","6795"
"0","43.357906","11.031517","5287","SI","false","5287"
"0","43.51484321180556","11.160348147569444","1549","FI","false","1549"
"0","43.770466","11.240583","2463","FI","false","2463"
"0","43.324184","11.328343","3742","SI","false","3742"
"0","43.32425","11.328603","4867","SI","false","4867"
"0","43.770336","11.239698","6604","FI","false","6604"
"1","43.762062","11.264716","1881","FI","false","1881"
"0","43.176506","10.538382","10499","LI","false","10499"
"0","43.177696","10.538258","10677","LI","false","10677"
"0","43.469303","11.041222","4053","SI","false","4053"
"0","43.477715","11.02194","4857","SI","false","4857"
"0","43.470547","11.146446","5634","SI","false","5634"
"0","43.59479","11.243797","3156","FI","false","3156"
"0","43.46995","11.1526","5013","SI","false","5013"
"0","43.47759","11.14606","5661","SI","false","5661"
"0","43.184853","10.538132","9941","LI","false","9941"
"0","43.23387","10.618252","10819","LI","false","10819"
"1","43.543392","11.171973","3292","FI","false","3292"
"0","43.178055","10.538996","10806","LI","false","10806"
"0","42.75833","10.312683","10240","LI","false","10240"
"0","42.745308","10.378814","10490","LI","false","10490"
"0","42.81215","10.321243","10741","LI","false","10741"
"0","42.74866","10.120925","10773","LI","false","10773"
"0","42.765568","10.397137","10972","LI","false","10972"
"0","42.76534","10.39748","10998","LI","false","10998"
"0","42.75796","10.31289","11151","LI","false","11151"
"0","42.737434","10.186459","11387","LI","false","11387"
"0","42.74299","10.37979","11755","LI","false","11755"
"0","43.468224","11.146901","4715","SI","false","4715"
"0","43.42258","11.12617","5093","SI","false","5093"
"0","43.30934","11.31687","5553","SI","false","5553"
"0","43.46994","11.15063","5771","SI","false","5771"
"0","43.40523","10.410271","11294","LI","false","11294"
"0","43.549263","11.563872","11950","AR","false","11950"
"0","43.772102","11.2507","2779","FI","false","2779"
"0","43.79225","11.22921","6238","FI","false","6238"
"0","43.781155","11.258889","2145","FI","false","2145"
"0","43.772392","11.246698","3216","FI","false","3216"
"0","43.789303","11.238869","6409","FI","false","6409"
"1","43.076885","11.679167","3849","SI","false","3849"
"1","43.76868","11.256828","2184","FI","false","2184"
"0","43.806915","11.293199","50","FI","false","50"
"0","43.7806","11.59605","2140","FI","false","2140"
"0","43.764713","11.195538","634","FI","false","634"
"1","43.31964","11.32921","3623","SI","false","3623"
"1","43.813213","11.250715","879","FI","false","879"
"0","43.77378","11.248115","1732","FI","false","1732"
"0","43.78671","11.259958","498","FI","false","498"
"0","43.776768","11.279783","6328","FI","false","6328"
"1","43.830997","11.201383","2453","FI","false","2453"
"0","43.83307","11.198739","3356","FI","false","3356"
"0","43.770542","11.242078","1832","FI","false","1832"
"0","43.762554","11.282728","3300","FI","false","3300"
"0","43.78716","11.225594","2845","FI","false","2845"
"0","43.77123","11.252307","6400","FI","false","6400"
"0","43.8071","11.295838","3163","FI","false","3163"
"1","43.791706","11.243766","2045","FI","false","2045"
"0","43.80105","11.28554","7041","FI","false","7041"
"1","43.76928","11.2527","2477","FI","false","2477"
"0","43.6752","10.27337","9075","PI","false","9075"
"0","43.76825","11.2798","6906","FI","false","6906"
"0","43.726112","10.405278","8133","PI","false","8133"
"0","43.806625","11.292883","2014","FI","false","2014"
"0","43.763176","11.278449","2427","FI","false","2427"
"0","43.787228","11.283719","6687","FI","false","6687"
"0","43.770042","11.251285","2791","FI","false","2791"
"0","43.72231","10.424636","11194","PI","false","11194"
"0","43.851093","11.369272","6744","FI","false","6744"
"0","43.70557","11.290774","413","FI","false","413"
"0","43.827213","11.303533","1385","FI","false","1385"
"0","43.80105","11.28554","7668","FI","false","7668"
"0","43.71427","10.4006","9860","PI","false","9860"
"0","43.83086","11.206403","15","FI","false","15"
"0","43.773636","11.235008","1409","FI","false","1409"
"0","43.790527","11.228628","2568","FI","false","2568"
"0","42.82079","10.282883","10895","LI","false","10895"
"0","43.779495","11.267247","2023","FI","false","2023"
"1","43.773182","11.265466","5795","FI","false","5795"
"0","43.46516","11.883319","12404","AR","false","12404"
"0","43.051743","11.847159","4026","SI","false","4026"
"0","43.96449","10.170014","14663","LU","false","14663"
"0","43.835682","11.106684","9145","PO","false","9145"
"0","42.85318","10.419956","10034","LI","false","10034"
"0","42.81613","10.274213","10455","LI","false","10455"
"0","42.81501","10.428444","10596","LI","false","10596"
"1","43.77176","11.254242","789","FI","false","789"
"1","43.09583","11.78373","3674","SI","false","3674"
"0","43.77023","11.255457","1780","FI","false","1780"
"0","44.004898","11.36449","2387","FI","false","2387"
"0","42.809994","10.363061","10200","LI","false","10200"
"1","43.350754","10.453308","10641","LI","false","10641"
